Steel Industries Kerala Limited	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Athani (Kerala)|Athani, Thrissur, Kerala
 Red Frog Events	2007	Beijing
Norbrook Laboratories Ltd	1969	
Fairmont Railway Motors	1909	New York, NY
Elico Limited.  	1960	Hyderabad, India|Hyderabad, Telangana
NELO	| foundation       = &lt;!-- {{Start date|df=yes|YYYY|MM|DD}} --&gt;
	Vila do Conde
Holo/Or	1989	Moormerland, Leer (district)|Leer, Lower Saxony
Compagnie des omnibus électriques Fribourg–Farvagny	1911	Bulle
'''Murugappa''' 	1900	London
ETCO, Inc.	1947	London
Modern Food Industries (India) Ltd|	1965	Edinburgh
Symphony Limited.	1988	London
Arcadia Watches	1858	Geneva
Lake Express LLC	2004	Milwaukee
Indorama Ventures	1994	Bangkok&lt;ref name=&quot;Indorama Ventures Overview&quot;&gt;{{cite news|title=Indorama Ventures Overview|publisher=Indorama Official Website|year=2012|url=http://ivl.listedcompany.com/company_business.html}}&lt;/ref&gt;
Shenzhen Ainol Electronics Co., Ltd.	2004	Lijincheng Industry Park, Shenzhen, Guangdong
Nord-Ostsee-Bahn GmbH	2000	Kiel
Qoros Auto Co., Ltd.	2007	Changshu
HSL Logistik GmbH	2003	Hamburg
Anbessa City Bus Service Enterprise	1945	Addis Ababa
DormCo.com	 | foundation       = 
	Buffalo, New York|Buffalo, NY
The Cable Piano Company	1880	Chicago, Illinois
Gogebic Taconite, LLC |	  foundation     =  |
	New York
Xylem Inc. 	2011	Zagreb
Gunawan Group	1989	
″Amara Raja Group″	1993	Whitehouse, Ohio
Eastern Bengal Railway	2011	Calcutta
Lion Bus	2011	Saint-Jérôme, Quebec&lt;ref&gt;http://www.schoolbusfleet.com/Channel/Management-Training/news/2011/06/17/New-entry-in-large-school-bus-market.aspx&lt;/ref&gt;
Cecil Purnell	1918	Geneva
Assam Bengal Railway	1892	Chittagong
Bengal Dooars Railway	1894	Domohani
Barry-Wehmiller Companies Inc	1885	Domohani
Dodsal Group	1948	Dubai
[[File:Design Tech Systems Logo12.jpg|220px]]	2005	Pune, Maharashtra
Atlanship SA	1982	La Tour-de-Peilz
Wingz |	2014	San Francisco |
Bashundhara Group	1987	San Francisco |
Asia World Group	1992	Yangon
PortVision 	2001	San Diego
SA Ateliers Germain	1897	Monceau-sur-Sambre, Charleroi
Bolckow Vaughan	1840	Middlesbrough
XCMG Group	1989	Xuzhou, Jiangsu
Ohyo	2008	London
Infraspeed BV	1999	
Avanti Circuits Inc  	1982	Phoenix, Arizona|Phoenix, Arizona
Ten Ren's Tea|	1953	Phoenix, Arizona|Phoenix, Arizona
Kambarka Engineering Works 	1767	Boulder, Colorado
OJSC Byelorussian Steel Works	1984	Boulder, Colorado
John Penn and Sons	1799	Brussels 
Shenzhen BYD Daimler New Technology Co., Ltd.&lt;br&gt;([[doing business as|trading as]] Denza)	2010	Shenzhen, Guangdong
Krenholm Manufacturing Company	1649	Narva, Estonia
Opel Eisenach GmbH	1990	Balasore|Balasore, Odisha
Weinbrenner Shoe Company	1892	Merrill, Wisconsin
Rudolph Technologies, Inc.|	1940	Shinagawa, Tokyo|Shinagawa, Tokyo
Indian Railways	2004	Shelton, Connecticut
Salts Healthcare Ltd	1700	Aston
DAEWOO International Corporation	2000	Hungary
Strabane and Letterkenny Railway	1909	Atlanta, Georgia (U.S. state)|Georgia
GAC Fiat Automobiles Co., Ltd. 	2010	Changsha
De Havilland Marine	1959	Bridgewater, Massachusetts
ESWE Verkehrsgesellschaft	| foundation = 
	Dotzheimer Straße 6-8&lt;br&gt;65183 Wiesbaden
Gufram	1966	Barolo, (Cuneo)
Bühler Holding AG	1860	Uzwil
C.C. Filson Inc.	1897	Seattle, Washington
Gibsons Games	1919	
Services automobiles de la vallée de Chevreuse	| foundation       = 
	Chevreuse, Essonne
XPO Logistics, Inc	| foundation = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Nogent-sur-Seine
Facchini Group|	1959	Philadelphia
Renco Electronics	1955	Rockledge, Florida
Action Group	1972	Tokyo
Avo Photonics, Inc.	2003	Horsham Township, Montgomery County, Pennsylvania|Horsham, PA
Hirschfeld Industries	1919	San Angelo, Texas
Skidmore Studio	1959	Detroit, Michigan
Langendorf Watch Company SA	1873	Langendorf, Switzerland
Vigor Industrial	1865	Louisville, KY, USA
Meguro Manufacturing Company	1937	London
Bright Food (Group) Co., Ltd.	2006	Shanghai
Bushcaddy International Inc	1994	Summerstown, Ontario
Yulex Corporation	2000	Chandler, Arizona|Chandler, Arizona (U.S. state)|Arizona
Domínguez &amp; Cía, C.A.	1930	Welimada
Ixxi	2010	Paris
Iron Galaxy Studios	2008	
Technal 	1960	Toulouse
Qube Logistics Holdings Ltd	2010	Sydney
Regency Media Group	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	
Winco Incorporated	1927	Gorgie, Edinburgh
McKaig-Hatch, Inc.	1913	Atlanta, Georgia
DigitalOptics Corporation	2007	San Jose, California
 Swayne, Robinson and Company|	1842	Lima, Ohio
PMT Italia SpA	1897	Pinerolo
Bombay Realty	2011	Mumbai, Maharashtra
Dhingana	2007	 24 Avenue Marnix, Brussels
Dawood Hercules Corporation	1948	
Cleveland CycleWerks	2009	Cleveland, Ohio{{Coord|41.487|N|81.729|W|type:landmark_region:US|display=title}}
Severfield Plc	1978	 Westertown, Rothienorman, Aberdeenshire
CS Communications &amp; Système	1902	 Westertown, Rothienorman, Aberdeenshire
Kyocera Unimerco A/S	1964	Sunds
Arshiya Limited 	1999	
Ideal Ice Cream	1975	Wellington, New Zealand|Wellington
Siemens PLM Software	1963	Plano, Texas
GUNNAR Optiks LLC	2007	Carlsbad, California 
Channel Technologies Group	1959	Santa Barbara, California|Santa Barbara, California
Niš-Ekspres	1951	Niš
Vehicle Factory Jabalpur	1969	
Kaw River Railroad	2004	Kansas City, Kansas
 Aerowisata	1973	 Jakarta
Severtrans a.d.	1947	Sombor
 Alderon Iron Ore Corp	| foundation        =  
	 Vancouver, British Columbia
Paradox Development Studio	1995	Stockholm
Faiveley Transport S.A.	1919	Gennevilliers
Aryogn Biopharma Co.	2009	Tehran
Ontario and Rainy River Railway	| foundation       = 
	Saint-Anselme, Quebec
YouBar	2006	Saint-Anselme, Quebec
LPP, medkrajevni potniški promet, d.o.o. 	2012	Tampere
WhiteWater West	1980	Richmond, British Columbia
'''Odisha State Road Transport Corporation'''	1974	Bhubaneswar
D+H	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Toronto
Goodyear Dunlop Sava Tires	1998	Kranj
Hart &amp; Cooley, Inc	1901	 Espoo, Finland
[[Subsidiary]] |	1999	 Espoo, Finland
Stewart Iron Works	1886	American Fork, Utah
Leach-Biltwell Motor Company	1919	Los Angeles, California
A. O. Smith Corporation	1904	Milwaukee, Wisconsin
 Krampouz S.A.S.	1949	
SMEC Holdings Limited	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Melbourne
AnyVan Ltd.	2009	London
MyFerryLink	2012	Calais, France
ClearFlow, Inc. (Formerly known as Clear Catheter Systems)	2007	Chicago, Illinois
SunCruz Aquasino	2010	Anaheim, California
Quality Distribution	1998	Marseille
Судноплавна компанія UkrFerry |	1995	Hong Kong
Unidad de Gestión Operativa Mitre Sarmiento (UGOMS)	2012	Buenos Aires
Geberit AG	1874	Rapperswil-Jona&lt;ref name=&quot;A1&quot;/&gt;
Qishuyan Locomotive Works 	1905	Qishuyan
UbiQ Bio B.V.	 | foundation       = 
	Amsterdam
Novelty Glass Company	1891	Fostoria, Ohio|Fostoria, Ohio
''Société Provençale de Constructions Aéronautiques''	1925	
Clermont Steel Fabricators	| foundation       = &lt;!-- City, Country ({{Start date|YYYY|MM|DD}}) --&gt;
	Batavia, Ohio
HMS Group	1993	
The Seydel Companies, Inc.	1907	San Jose, California
Rowecord Engineering Ltd	1967	Valladolid
Transit Systems	1995	
Virgin Trains ExpressCoach	| foundation       = &lt;!-- City, Country ({{Start date|YYYY|MM|DD}}) --&gt;
	
Kerala Monorail Corporation Ltd.	2012	Thiruvananthapuram, Kerala
The Fertilizer Corporation of India Limited	1961	Noida
ISOTX	2005	RFM Corporate Center, Pioneer Street, Mandaluyong City
VŠĮ „Klaipėdos keleivinis transportas“	2003	
HAGGiS Adventures	1992	Edinburgh
Capital Safety	1998	Minneapolis, Minnesota
Las Vegas Railway Express	| foundation       = &lt;!-- City, Country ({{Start date|YYYY|MM|DD}}) --&gt;
	Enterprise, Nevada|Enterprise, Nevada
Earth's Own Food Company Inc.	1995	Greenville
Egalet Ltd.	1995	Værløse
[[File:Golden Spike Logo.png]]	2010	1 Imation Way&lt;br&gt;
EZAN	1973	Chernogolovka
Koleje Śląskie sp. z o.o.|	2010	Chernogolovka
Cruden B.V.	2007	Bloomington, Illinois
Hokkaido Chuo Bus Co., Ltd.	1943	Otaru, Hokkaidō
Meghna Group Of Industries	 | foundation     = 
	Dallas, Texas
Partex Group 	1959	Dallas, Texas
Watkins-Johnson Company	1957	 28 Church Rd&lt;br /&gt;London, UK
Ha-meem Group	| foundation =
	Tbilisi
City Group	1972	Tbilisi
Abidjan Transport Company	1960	Rue fishermen Vridi, Abidjan
Guangdong Foday Automobile Co., Ltd.&lt;br&gt;([[doing business as|trading as]] Foday)	1988	Guangdong
FAW Jie Fang Automotive Company, Ltd.	2003	Changchun, Jilin
FAW-GM Light Duty Commercial Vehicle	2009	Changchun
	2012	Melbourne
Peroni	1792	Gallarate
Greentrains	2008	Perth
Shandong Heavy Industry Group Co., Ltd.	2009	Jinan, Shandong
GTA Motor	| foundation       =
	Valencia
Printex	1958	Spintex Road, Accra, Greater Accra Region|Greater Accra, Ghana
McCoy Corporation|	1914	Reykjavík
[[File:American Airlines Group Logo.gif|230px]]	2013	Fort Worth, Texas
EISER Infrastructure |	2005	Madison, Wisconsin|Madison, Wisconsin
Iron Heart	2003	Perth, Western Australia
Madras Railway	2011	Chennai
Société Parisienne	1876	Paris
Cooch Behar State Railway	1894	Cooch Behar
Steelcom Ltd.	2002	Old Coca Cola Factory, Keko, Dar es salaam
Hartford City Glass Company	1890	Hartford City, Indiana|Hartford City, Indiana
Ingersoll Machine Tools|	1891	
A-1 Express Delivery Service, Inc.	1997	Yunus Social Business|logo = YunusSocialBusiness_LogoSet_RGB-GI_blue.png|founder = Muhammad Yunus, Saskia Bruysten, Sophie Eisenmann, Hans Reitz|location_city = Frankfurt am Main|location_country = Germany|industry = Impact investing|area_served = Albania Brazil Colombia Haiti Tunisia Uganda|bodystyle = |num_employees = 26|homepage = http://www.yunussb.com/}}
PaR Systems, Inc	1961	Shoreview, Minnesota
National Railway Infrastructure Company	2002	Santa Monica, CA&lt;ref name=&quot;USAToday&quot;&gt;{{cite news | last =Manning | first =Sue | coauthors = | title =Doggy Couch Surfing? DogVacay Has Lodging For Dogs | newspaper =USA Today| location = | pages = | language = | publisher = | date = 25 May 2012| url =http://usatoday30.usatoday.com/tech/products/story/2012-05-28/dogvacay-vacation-dog-kennel/55205578/1 | accessdate =20 March 2013 }}&lt;/ref&gt; 
Servis Industries Limited	1941	Gulberg, Lahore|Gulberg, Lahore
Zamil Steel Holding Company Ltd. (Zamil Steel) |	1977	Dammam, Eastern Province, Saudi Arabia|Eastern Province, Saudi Arabia |
Prenda Law Inc.	| foundation       = &lt;!-- City, Country ({{Start date|YYYY|MM|DD}}) --&gt;
	Chicago, Illinois
Shannon Ferry Group	1969	
Cochin State Forest Tramway 	1907	Chalakudy 
Chongqing Haifu (HIFU) Technology Co.,Ltd.	1999	
	1991	
Avianca Holdings S.A.	2010	Novosibirsk
[[Chain store#Restaurant chains|Restaurant franchise]]	| foundation = [[Brno]]
	
Positronic	1966	423 North Campbell Avenue, Springfield, Missouri
Kandi Technologies Group, Inc.	| foundation       = 
	Jinhua, Zhejiang
Smith Enterprise, Inc	1973	Vevey
Global Telecom &amp; Technology, Inc.	2006	'''Sherpa Europe'''&lt;br /&gt;Legazpi, 6&lt;br /&gt;48950 Erandio
Ionian Ferries	1993	Zante
Pressed Metal Corporation	1930	Enfield, New South Wales|Enfield&lt;br&gt;Revesby, New South Wales|Revesby
E&amp;F Miler Industries	1940	Portland, Oregon
Pressed Metal Corporation&lt;br&gt;South Australia	|foundation       = 
	Royal Park, South Australia|Park Royal
Ansair	1945	Tullamarine, Victoria|Tullamarine
Jakab Industries	1973	Tamworth, New South Wales|Tamworth
Australian Autobus	1993	Slacks Creek, Queensland|Slacks Creek
National Container Company 	2002	
Flughafen Berlin Brandenburg GmbH	1991	
Coach Design	|foundation       = 
	Archerfield, Queensland|Archerfield
Queensland Coach Company	1999	Eagle Farm, Queensland|Eagle Farm
Alan B Denning	1994	Acacia Ridge, Queensland|Acacia Ridge
Northcoast Bus &amp; Coach	1985	Caloundra
P&amp;D Coachworks	1990	Murwillumbah, New South Wales|Murwillumbah
MotorCoach Australia	1982	Geebung, Queensland|Geebung
Mills-Tui	1999	Narangba, Queensland|Narangba
Denning Manufacturing	2004	Acacia Ridge, Queensland|Acacia Ridge
Smithfield Bus &amp; Coach Works	1971	Smithfield, New South Wales|Smithfield
Loesche GmbH	1906	Tetovo
Motor Body Specialists	1964	Eagle Farm, Queensland|Eagle Farm
Express Coach Builders	1970	Macksville, New South Wales|Macksville
Superior	1966	Brendale, Queensland|Brendale
Lugcentrokuz	1991	Luhansk
Cenveo, Inc	1991	Luhansk
Denning	1958	Acacia Ridge, Queensland|Acacia Ridge
Austral	|foundation       = 
	Geebung, Queensland|Geebung
Siberian Business Union	2004	Geebung, Queensland|Geebung
GM Powertrain Poland	1996	15015 Avenue of Science, San Diego, California
Saradha Group 	| foundation       =
	Abingdon, Oxfordshire|Abingdon
Siemens Canada Limited&lt;br&gt;{{native name|fr|Siemens Canada limitée|italic=yes}}	1912	Oakville, Ontario|Oakville, Ontario
RAE Systems	1991	San Jose, California|San Jose, California
China General Technology (Group) Holding	| foundation       = 
	
IBC	1963	Brisbane
RFW	|foundation       = 
	Chester Hill, New South Wales|Chester Hill
Coachmaster	1958	Sydney
Centurion Transport Engineering	|foundation       = 
	Upfield, Victoria|Upfield
Coach Concepts	2004	Rocklea, Queensland|Rocklea
Avolites Ltd	2009	London
Career Point Ltd.	1993	Kota, Rajasthan
Railway transport of Montenegro&lt;br&gt;Željeznički prevoz Crne Gore&lt;br&gt;Жељезнички превоз Црне Горе	2008	Podgorica
Mauritius Shipping Corporation Ltd.	1986	Mountain View, California
Sterling Piano Company	1866	Derby, Connecticut
Rane (Madras) Limited	2004	Chennai
Kiruna Wagon AB	2004	Kiruna
JSC &quot;Golitsynsky Bus Plant&quot; (GolAZ)	1992	Sydney
Vologda mechanical factory	1971	5300 New Horizons Boulevard&lt;br/&gt; Amityville, New York|Amityville, New York 11701&lt;br /&gt;United States
Matamp	1958	
Wausau Paper 	1899	
Indian Branch Railway Company	1862	
Oudh and Rohilkhand Railway	1872	Lucknow
Cocking Foundry	1818	Cocking, West Sussex, England &lt;br&gt;{{coord|50.95961|N|0.74339|W|type:landmark_region:GB|display=inline,title}}
Tebian Electric Apparatus Stock Co., Ltd.	 | foundation       =  
	Changji, Xinjiang
Albayrak Holding	1952	Istanbul
HYUNDAI FOMEX Co., Ltd.	1996	Ridderkerk
Baoding Tianwei Baobian Electric Co., Ltd.	 | foundation       =  
	Baoding, Hebei
Intel Capital	| foundation =
	Baoding, Hebei
Avteq	2006	Sunshine, Victoria|Sunshine
Blue Water Trucking	1977	Chennai
Chitanoriai Co., Ltd.&lt;br&gt;知多乗合株式会社	1943	Handa, Aichi|Handa, Aichi Prefecture
Vectus Verkehrsgesellschaft mbH	2013	Limburg an der Lahn
	1994	Mumbai, India
Bengal and North Western Railway	1882	
Tirhut Railway	|foundation =
	
Rohilkund and Kumaon Railway	1882	
Segowlie-Raxaul Railway	|foundation =
	
Cawnpore-Burhwal Railway	1894	
Cawnpore-Barabanki Railway	1943	
Mashrak-Thawe Extension Railway	1931	
Lucknow-Bareilly Railway	1891	
Bengal and North Western Railway	1886	
Bareilly-Pilibheet Provincial State Railway	1884	
Rane Engine Valve Limited	2011	Chennai
WIDGETCO, INC.	| foundation       =
	Houston, Texas|Houston, Texas
Allcargo Logistics Ltd – &lt;br /&gt;Part of The Avvashya Group	1993	Mumbai, Maharashtra (India)
T. K. Group of Industries	1972	Ilkley, West Yorkshire
John Distilleries Pvt Ltd	1992	Bangalore, Karnataka
Carl Zeiss SMT GmbH	2001	Culver City, California&lt;ref name=&quot;BCorp&quot;&gt;{{cite web|url=http://www.bcorporation.net/community/human-healthy-vending|title=HUMAN Healthy Vending|date=December 2012|work=Certified B Corporation|publisher=B Lab|accessdate=22 July 2013}}&lt;/ref&gt;
Nippon Filcon Co., Ltd&lt;br /&gt;日本フイルコン株式会社	1988	Tokyo
Horizon Fuel Cell Technologies	2003	Singapore
Jaques Limited	1888	Melbourne
COMSA EMTE SL	2009	Barcelona
KUKA Flexible Manufacturing Systems (Shanghai)Co., Ltd.	2004	Mars, Pennsylvania
Seneca Glass Company	1891	Fostoria, Ohio|Fostoria, Ohio and Morgantown, West Virginia|Morgantown, West Virginia
Transdev Australasia	2013	Melbourne
Oak Furniture Land 	2006	Melbourne
CCT Rail System Corporation	2012	White City, Oregon
Kumho Petrochemical Co., Ltd.&lt;br/&gt;금호석유화학	1970	
Trammo, Inc., (formerly known as Transammonia, Inc.)	1965	
FerriMaroc	1994	Nador
ironSource	2009	Tel Aviv
ČD Cargo, a.s.	2013	Prague
BSI-Steel &lt;br&gt; Building System Integration [[With Limited Liability|W.L.L]]	2006	Ann Arbor, Michigan
Compañía de Acero del Pacífico S.A. 	1946	Santiago, Chile|Santiago
Unimed S.A.	1936	Cincinnati
Lehigh Structural Steel Company	1919	St. Petersburg
Compagnie des forges et aciéries de la marine et d'Homécourt	1854	Saint-Chamond, Loire
Hyundai Motor America	1986	Fountain Valley, California
American Radiator Company	1891	
International Insurance Company Limited Liability	2002	Baku
Inter Glass ASC	2008	Baku
 Železara Smederevo	2003	Smederevo
Rud Aero	2011	Sebastian, Florida
Crystal Fountains	1989	Ontario
Koleje Wielkopolskie Sp. z o.o.|	2009	
	1939	
Glendon Iron Company	2002	Silicon Valley
AB Snaigė	1989	Alytus, Pramonės street 6 
Obrey	1951	Paris
Polish Ocean Lines&lt;br&gt;P.L.O	| foundation       = &lt;!-- City, Country ({{Start date|YYYY|MM|DD}}) --&gt;
	Gdynia
High Precision Inc.	1945	Hamden, Connecticut
 Ovako Group AB	1969	 Olivos, Buenos Aires Province|Olivos&lt;!-- Olivos is a city in the Vicente López Partido--&gt;, Argentina&lt;ref name='Disney L.A.'&gt;http://www.disneylatino.com/nuestrasoficinas Oficinas centrales de The Walt Disney Company Latin America {{es}}&lt;/ref&gt;&lt;br /&gt; São Paulo, Brazil&lt;ref name='Disney L.A.'/&gt;&lt;br /&gt; Santiago, Chile&lt;ref name='Disney L.A.'/&gt;&lt;br /&gt; México City, Mexico&lt;ref name='Disney L.A.'/&gt;&lt;br /&gt; Miami, United States&lt;ref name='Disney L.A.'/&gt;&lt;br /&gt; Caracas, Venezuela&lt;ref name='Disney L.A.'/&gt;
 BTG plc	1991	Copenhagen
[[Image:Logo for Retina-X Studios.png|300px]]	1997	Copenhagen
'''Vipac Engineers &amp; Scientists'''	1973	279 Normanby Road&lt;br&gt;Port Melbourne, Victoria (Australia)|Victoria, Australia
Unicharm Corporation&lt;br/&gt;ユニ·チャーム株式会社	1961	
Proto Labs 	1999	Maple Plain, MN
Solifer Oy	1954	Parainen&lt;ref name=&quot;tl-2007&quot;&gt;{{cite web |url=http://www.tuulilasi.fi/artikkelit/solifer-laajentaa-veneisiin-ja-kaksipyoraisiin |title=Solifer laajentaa veneisiin ja kaksipyöräisiin |last1=Virtanen |first1=Pekka |date=January 19, 2007 |website=Tuulilasi |publisher=A-lehdet Oy |language=Finnish |archiveurl=http://wayback.archive.org/web/20091212153252/http://www.tuulilasi.fi/artikkelit/solifer-laajentaa-veneisiin-ja-kaksipyoraisiin |archivedate=December 12, 2009 |accessdate=October 5, 2013}}&lt;/ref&gt;
Velocite Tech. Co Ltd	2008	Gujranwala
Comanav|	1946	Linz(Upper Austria)|Linz, Upper Austria, Austria
Lucknow Metro Corporation (LMRC)(لکھنؤ میٹرو ریل کورپوراٹیوں)	2013	Janpath, Hazratganj, Lucknow
Choo Choo Track &amp; Toy Co	1999	Greenwood, Ind.
National Capital Region Transport Corporation Limited (NCRTC)	2013	New Delhi
Griswold Manufacturing	1865	Erie, Pennsylvania
Worthington-Simpson	1785	
 Silgan Holdings	1987	Stamford, Connecticut
Worthington Mower Company	1920	Stroudsburg, Pennsylvania
Jacobsen Manufacturing	1900	Racine, Wisconsin
Skooba Design	2000	Rochester, New York
Texas Precious Metals	1898	New York City
Gascoigne Leather Furniture	1976	89-91 President Street, Kewdale, Western Australia
ADAMWORKS, LLC	2007	Karachi
CITS Group Corporation&lt;br&gt;中国国旅集团有限公司	2003	Beijing
Akfen Holding	1976	Ankara-Istanbul
Hatteras Financial Corp	2007	Winston-Salem, North Carolina
Manoir Industries	1917	Winston-Salem, North Carolina
Babybjörn 	1961	Winston-Salem, North Carolina
Core Molding Technologies, Inc	1988	Columbus, Ohio
Investimentos e Participações em Infraestrutura S.A. - Invepar	2000	Rio de Janeiro, RJ &lt;ref name=&quot;BMF&quot;&gt;{{cite web | url=http://www.bmfbovespa.com.br/Cias-Listadas/Empresas-Listadas/ResumoEmpresaPrincipal.aspx?codigoCvm=18775&amp;idioma=pt-br | title = BM&amp;F Bovespa Website (''in Portuguese'') | accessdate = November 17, 2013 }}&lt;/ref&gt;
Rightscorp, Dink.	2009	Santa Monica, California
Huss &amp; Dalton Guitar Co.	1995	Luanda
Doosan Škoda Power	1859	Luanda
Royal Industries Indonesia	2006	Jakarta
Stemco	1951	
Amana Contracting &amp; Steel Buildings	1993	Dubai
China Gerui Advanced Materials Group Ltd.	2000	Zhengzhou City , Henan Province
Philippine Aerospace Development Corporation	1973	Uusikaupunki
J. H. Hobbs, Brockunier and Company	1845	Wheeling, West Virginia
Kenton Hills Porcelains, Inc.	1939	Erlanger, Kentucky|Erlanger, Kentucky
Erixx GmbH	2011	Celle
Sapphire Group	1940	5555 Oakbrook Parkway Building 200&lt;br /&gt;Norcross, Georgia
Hyderabad Deccan Cigarette Factory	|  foundation     = 
	South Windsor, Connecticut
Gebo Cermex	2013	Reichstett
Great Western Iron and Steel Company	1888	Kirkland, Washington|Kirkland, Washington Territory
HellermannTyton Group plc	1938	Chennai
Exterran Holdings, Inc	2007	Houston, Texas
Concarril	1952	Ciudad Sahagún
SHANDONG WUZHENG GROUP CO., LTD.	1961	San Jose, California
	2011	Los Angeles
KD Transportation Group	1972	Gyeonggi
NeoTrans Co. Ltd.	2005	Seongnam
	1995	Wilmington, Delaware
Shinki Bus Co., Ltd.	1927	Himeji
ADD GRUP	1992	Chisinau
William Jackson &amp; Son Limited	1851	 Quito, Julio Zaldumbide N25-24 y Miravalle
	1963	
[[File:Logo de Mormedi.png|center]] 	1974	Madrid
Sonasid	1918	
Iteris, Inc.	1969	Santa Ana, California
IEC Electronics Corp	1966	Newark, New York
Durban People Mover	| foundation     = 
	Sunnyvale, California
Arise India Limited	| foundation = [[India]]
	Madrid
Beaver Motorcoach Corporation	1968	Besançon
Centralna energoremontna baza	1948	Sofia
Namakkal Transport Carriers Pvt Ltd	1997	Chennai, Tamil Nadu
Railroad Acquisition Holdings, LLC	|foundation       = [[Wilmington, Delaware]]
	Wilmington, Delaware
SIFCO Industries, Inc.	1913	Panama City
Jobes Milling Company	1904	St. Johns, Oregon (1904–15)&lt;br /&gt;Portland, Oregon (1915–30)
OJSC “Lengipromez”	1926	Saint-Petersburg
Baltik vairas 	1993	Pleasanton, California
	1986	
Zott SE &amp; Co. KG	1926	
TransCentury Limited	1997	Longonot Place &lt;br&gt; Nairobi &lt;ref&gt;http://www.transcentury.co.ke/Contact_Us/contact/ TransCentury Office&lt;/ref&gt;
Aetrium Inc.	1982	Omaha, Nebraska
Ernst Kaps Piano Fabrik 	1858	Round Rock, Texas
	2012	Irving, Texas
	1998	Figueres, Catalonia
Portwest	1904	Westport
	1943	
ŠKODA TRANSPORTATION a.s.	1995	
UrbanSitter	2010	
 Rail Europe, Inc.	1908	initially Saint-Denis (Seine-Saint-Denis)|Saint-Denis&lt;br&gt;subsequently Chatou&lt;br&gt;France
FRS Iberia/Maroc	2000	Tangier
BTU International, Inc. 	1950	North Billerica, Massachusetts
Virtu Ferries	1988	
Chornomornaftogaz	1979	Simferopol
Echigo Tokimeki Railway	2010	Joetsu, Niigata
Ainokaze Toyama Railway	2012	Toyama, Toyama
IR Ishikawa Railway	2012	Kanazawa, Ishikawa
 Vogue Tyre and Rubber Co.	1914	London
Iguana Yachts	2008	Bréhal
Operadora Ferroviaria S.E.	2008	Buenos Aires
Morellato Group	1930	Ashgabat
A. Leita Steel Construction	1968	Pretoria, South Africa
Tigar Tyres	2002	Pirot
Flexicar	2004	Turin 
Amlogic Inc.	1995	Santa Clara, California|Santa Clara, California
Sullair, L.L.C.	1965	Chicago Illinois, U.S.A.
Scientifica Limited	1997	Fairfield_Township,_Essex_County,_New_Jersey|Fairfield, New Jersey
	2012	London
Rico Resources|	  foundation     = |
	Gaithersburg, Maryland
Decor Cabinets Ltd	1977	Morden, Manitoba
Umeå Energi	1971	Tehran, Iran
Richard Pieris &amp; Company PLC 	1978	Tucson, Arizona
Egyptian Steel	2010	
ProKennex	1978	Santa Monica
Lew &amp; Huey	2012	Philadelphia
UK Rail Leasing	2013	45-46 Charlotte Road, London, England
Russo and Steele Collector Automobile Auctions	2001	Phoenix, Arizona
StrongBoard Balance 	| foundation       = [[Marina del Rey, California]], USA
	Bilbao
A.G. Leventis Nigeria Plc	1937	 Lagos  Nigeria
 LAMA ENERGY GROUP	2004	New York, New York
DPT Laboratories	1938	San Antonio, Texas
HPE COXA	1998	Modena
Hub Group	1971	Oak Brook, Illinois
Blacklane 	2011	Berlin
Monno Ceramics	1985	Dhaka
New Vision Display	1993	
FARR Ceramics	2007	Dhaka
Fábrica Nacional de Relógios, Reguladora, S. A.	1892	Famalicão
Airpac Enterprises, Inc.	1995	Famalicão
TQMI Ltd	1987	Kuala Lumpur
Seattle-Tacoma Box Company	1889	Seattle, Washington
[[File:Metal_Supermarkets_Logo_2014.png|250px]]	1985	Seattle, Washington
Manistee Watch Company	1909	Hertfordshire
Spetstyazhavtotrans	1978	Moscow
fromAtoB	2008	
Janus Motorcycles	2011	Goshen, Indiana|Goshen, Indiana{{Coord|41.487|N|81.729|W|type:landmark_region:US|display=title}}
Newcastle Agri Terminal|	2004	Kingstown
Appenzell Railways	1988	Ames, Iowa
Steeler, Incorporated |	1974	Atlanta, GA
Canam Heavy	1996	
APL Logistics Ltd.	1977	Edinburgh
Heiwa Corporation	1949	Kiryū, Gunma|Kiryū, Gunma {{small|(head office)}}&lt;br&gt; Taitō, Tokyo|Taitō, Tokyo {{small|(sales headquarter)}}
Crucible Industries 	2010	Sunnyvale, California
COM DEV International Ltd.	1974	Cambridge, Ontario
Meccanotecnica Riesi s.r.l. 	1992	 San Diego, California 
Materials Processing Institute	| foundation       = &lt;!-- City, Country ({{Start date|YYYY|MM|DD}}) --&gt;
	Teesside
The Wave Group	1963	Oslo
	2007	
Azienda Mobilità e Trasporti Autobus Bari	1965	Bari
Surya Roshni Limited	2011	Tokyo
Warner &amp; Sons	1870	Braintree, Essex|Braintree
Rubber Road Ltd	2012	London
   ALAM GROUP
	1980	London
Corratec |	1990	Passaic, New Jersey
Trussed Concrete Steel Company	1903	
Hyperloop Transportation Technologies	|foundation=  
	
